stimulus,round,channel,pct_of_episode,median,q1,q3,n_subjects
CLC,1,eye openness,78.5,0.913919413919,0.837662337662,0.959134615384,8
CLC,1,eye openness,79.5,0.918498168498,0.851430976431,0.955492424242,8
CLC,1,eye openness,80.5,0.89898989899,0.839160839161,0.922202797203,8
CLC,1,eye openness,81.5,0.954545454545,0.839285714286,1,8
CLC,1,eye openness,82.5,0.905925925926,0.734307359307,0.971153846154,8
CLC,1,eye openness,83.5,0.962962962963,0.824110671937,1,8
CLC,1,eye openness,84.5,0.930735930736,0.833703703704,1,8
CLC,1,eye openness,85.5,0.930735930736,0.816433566434,0.959134615384,8
CLC,1,eye openness,86.5,0.899267399267,0.741883116883,0.960384615384,8
CLC,1,eye openness,87.5,0.929545454545,0.746212121212,0.96875,8
CLC,1,eye openness,88.5,0.866071428571,0.81734006734,0.961894586894,8
CLC,1,eye openness,89.5,0.903846153846,0.829545454545,0.9625,8
CLC,1,eye openness,90.5,0.901538461539,0.781400966183,0.952922077922,8
CLC,1,eye openness,91.5,0.955769230769,0.882783882784,0.972222222222,8
CLC,1,eye openness,92.5,0.952272727273,0.921474358975,0.960384615384,8
CLC,1,eye openness,93.5,0.918333333333,0.869047619048,0.956293706293,8
CLC,1,eye openness,94.5,0.931818181818,0.85625,0.972222222222,8
CLC,1,eye openness,95.5,0.856818181818,0.828703703703,0.920769230769,8
CLC,1,eye openness,96.5,0.804924242425,0.758333333333,0.95467032967,8
CLC,1,eye openness,97.5,0.893939393939,0.792307692308,0.956293706293,8
CLC,1,eye openness,98.5,0.914772727272,0.819565217392,0.960384615384,8
CLC,1,eye openness,99.5,0.958754208754,0.884868421053,0.973214285714,8
CLC,2,eye openness,0.5,0.953377950853,0.926521045552,0.961426070894,4
CLC,2,eye openness,1.5,0.94904847426,0.915945429794,0.961683334516,4
CLC,2,eye openness,2.5,0.972836230701,0.959193941586,0.986269324654,4
CLC,2,eye openness,3.5,0.979118381558,0.954629591066,0.983189150445,4
CLC,2,eye openness,4.5,0.971624423963,0.933068035853,0.997883064516,4
CLC,2,eye openness,5.5,0.968859240404,0.950149579208,0.987489829129,4
CLC,2,eye openness,6.5,0.989213712593,0.979233889496,0.999394673123,4
CLC,2,eye openness,7.5,0.982379496627,0.975249836088,0.989451434922,4
CLC,2,eye openness,8.5,0.972863651005,0.956971268524,0.990322580646,4
CLC,2,eye openness,9.5,0.972886153854,0.956819728302,0.987174267101,4
CLC,2,eye openness,10.5,0.991001564945,0.976516612753,1,4
CLC,2,eye openness,11.5,0.999389747763,0.973924022072,1,4
CLC,2,eye openness,12.5,0.986563517916,0.969502908828,1,4
CLC,2,eye openness,13.5,0.986171361053,0.971267721476,0.999411764706,4
CLC,2,eye openness,14.5,0.969514677457,0.942659649298,0.997068021892,4
CLC,2,eye openness,15.5,1,1,1,4
CLC,2,eye openness,16.5,0.985682969442,0.973509515057,0.990838762215,4
CLC,2,eye openness,17.5,0.977659857094,0.953814034257,0.987978889758,4
CLC,2,eye openness,18.5,0.975719613728,0.971270141413,0.979632240327,4
CLC,2,eye openness,19.5,0.968421086116,0.958579153444,0.97919921875,4
CLC,2,eye openness,20.5,0.918309290772,0.88315168393,0.928937136631,4
CLC,2,eye openness,21.5,0.976047712611,0.950031452889,0.996030130293,4
CLC,2,eye openness,22.5,0.992270138324,0.976814622607,1,4
CLC,2,eye openness,23.5,0.973767709657,0.952096713392,0.991144136808,4
CLC,2,eye openness,24.5,0.960949429849,0.926503322336,0.993544600939,4
CLC,2,eye openness,25.5,0.975530853828,0.951198748332,0.984557851021,4
CLC,2,eye openness,26.5,0.960619650104,0.943902703534,0.977101206588,4
CLC,2,eye openness,27.5,0.978597535631,0.959550559582,0.982930089796,4
CLC,2,eye openness,28.5,0.960433031333,0.934048457411,0.978208232445,4
CLC,2,eye openness,29.5,0.930744982663,0.905163706226,0.952972312704,4
CLC,2,eye openness,30.5,0.912817915077,0.882233677778,0.94573978169,4
CLC,2,eye openness,31.5,0.941562355588,0.929058816174,0.951742048149,4
CLC,2,eye openness,32.5,0.975590426375,0.938912429378,0.982183142277,4
CLC,2,eye openness,33.5,0.949798854924,0.928050078926,0.964697424674,4
CLC,2,eye openness,34.5,0.963130630278,0.921801538472,0.97467453214,4
CLC,2,eye openness,35.5,0.988297013721,0.967110285203,1,4
CLC,2,eye openness,36.5,0.940355260408,0.928243019697,0.941495502441,4
CLC,2,eye openness,37.5,0.975692767526,0.959379051663,0.978070931801,4
CLC,2,eye openness,38.5,0.979950172289,0.965899037914,0.98885848319,4
CLC,2,eye openness,39.5,0.943123441766,0.916719213747,0.951947608994,4
CLC,2,eye openness,40.5,0.978287340765,0.96144215507,0.984433266029,4
CLC,2,eye openness,41.5,0.991344014396,0.985329893907,0.996788008565,4
CLC,2,eye openness,42.5,0.975178259076,0.953256886721,0.986091298146,4
CLC,2,eye openness,43.5,0.943123250272,0.888440063491,0.975152288206,4
CLC,2,eye openness,44.5,0.967862868489,0.932979713756,0.997862377851,4
CLC,2,eye openness,45.5,0.95691015025,0.927850606018,0.973973863328,4
CLC,2,eye openness,46.5,0.935449882497,0.906960625792,0.951622361219,4
CLC,2,eye openness,47.5,0.922931700217,0.914783663167,0.946237517832,4
CLC,2,eye openness,48.5,0.985838482069,0.970392314144,0.996774824081,4
CLC,2,eye openness,49.5,0.98992353367,0.954066016492,0.99941314554,4
CLC,2,eye openness,50.5,0.975658689714,0.954361527506,0.986391129033,4
CLC,2,eye openness,51.5,0.95851598214,0.901088137859,0.997578692494,4
CLC,2,eye openness,52.5,0.963028169014,0.915429005658,1,4
CLC,2,eye openness,53.5,0.980636323651,0.95709552664,0.999394673123,4
CLC,2,eye openness,54.5,0.978245363766,0.939807451435,1,4
CLC,2,eye openness,55.5,0.988814756672,0.95781200662,1,4
CLC,2,eye openness,56.5,0.966340739372,0.93527006848,0.980542569465,4
CLC,2,eye openness,57.5,0.981777599583,0.97946200392,0.98595982166,4
CLC,2,eye openness,58.5,0.984741784038,0.927919127669,1,4
