subject,stimulus,threshold,start_s,duration_s,n_samples,kind
R2-01,BOR,0.5,1.386915,0.260703,31,blink
R2-01,BOR,0.5,9.451335,0.285939,34,blink
R2-01,BOR,0.5,14.976205,0.227015,27,blink
R2-01,BOR,0.5,47.017257,0.243931,29,blink
R2-01,BOR,0.5,58.497293,0.659894,83,extended
R2-01,BOR,0.5,60.363464,0.327743,39,blink
R2-01,BOR,0.5,66.380962,0.292084,35,blink
R2-01,BOR,0.5,75.369119,0.168837,20,blink
R2-01,BOR,0.5,86.491458,0.326717,39,blink
R2-01,BOR,0.5,91.023452,0.293177,35,blink
R2-01,BOR,0.5,95.422194,0.318187,38,blink
R2-01,BOR,0.5,101.662836,0.276546,33,blink
R2-01,BOR,0.5,106.701695,0.136611,16,blink
R2-01,BOR,0.5,107.527545,0.193288,23,blink
R2-01,BOR,0.5,112.950147,0.310432,37,blink
R2-01,BOR,0.5,119.79118,0.218607,26,blink
R2-01,BOR,0.5,120.383436,0.367223,44,blink
R2-01,BOR,0.5,123.731958,0.326674,39,blink
R2-01,BOR,0.5,126.082139,0.325357,39,blink
R2-01,BOR,0.5,128.788912,0.30983,37,blink
R2-01,BOR,0.5,129.379775,0.302165,36,blink
R2-01,BOR,0.5,131.087136,0.302349,36,blink
R2-01,BOR,0.5,133.053378,0.16937,20,blink
R2-01,BOR,0.5,148.918249,0.225841,27,blink
R2-01,BOR,0.5,155.257154,0.18543,22,blink
R2-01,BOR,0.5,162.313793,0.276962,33,blink
R2-01,BOR,0.5,166.737491,0.152076,18,blink
R2-01,BOR,0.5,179.589301,0.205197,25,blink
R2-01,BOR,0.5,187.782472,0.25872,31,blink
R2-01,BOR,0.5,189.48066,0.20176,26,blink
R2-01,BOR,0.5,192.772751,0.301487,36,blink
R2-01,BOR,0.5,200.48108,0.249818,30,blink
R2-01,BOR,0.5,204.92884,0.092949,11,blink
R2-01,BOR,0.5,211.478895,0.29799,36,blink
R2-01,BOR,0.5,215.499175,0.294352,35,blink
R2-01,BOR,0.5,226.580292,0.217579,26,blink
R2-01,BOR,0.5,239.285651,0.205694,24,blink
R2-01,BOR,0.5,244.70208,0.375776,45,blink
R2-01,BOR,0.5,253.556187,0.26082,36,blink
R2-01,BOR,0.5,259.014123,0.251242,30,blink
R2-01,BOR,0.5,264.636748,0.252628,30,blink
R2-01,BOR,0.5,271.694506,0.144207,17,blink
R2-01,BOR,0.5,279.541591,0.277369,34,blink
R2-01,BOR,0.5,285.782476,0.185368,22,blink
R2-01,BOR,0.5,286.731186,0.236354,28,blink
R2-01,BOR,0.5,288.064131,0.8273,99,extended
R2-01,BOR,0.5,289.064684,0.559746,67,extended
R2-01,BOR,0.5,290.498104,3.875431,465,extended
R2-01,BOR,0.5,294.574191,0.348241,45,blink
R2-01,BOR,0.5,295.0217,0.493099,59,blink
R2-01,BOR,0.5,296.146599,1.200446,144,extended
R2-01,BOR,0.5,298.253198,0.252856,30,blink
R2-01,BOR,0.5,303.669202,0.318476,38,blink
R2-01,BOR,0.5,308.175693,0.195139,23,blink
R2-01,BOR,0.5,308.826962,0.367821,44,blink
R2-01,BOR,0.5,315.316694,0.260217,31,blink
R2-01,BOR,0.5,316.299717,0.834526,100,extended
R2-01,BOR,0.5,317.274118,1.109929,133,extended
R2-01,BOR,0.5,318.564761,0.768016,92,extended
R2-01,BOR,0.5,319.906105,1.467773,176,extended
R2-01,BOR,0.5,322.080941,0.41574,48,blink
R2-01,BOR,0.5,324.090195,0.176173,21,blink
R2-01,BOR,0.5,325.414375,0.325986,39,blink
R2-01,BOR,0.5,344.324912,0.269332,32,blink
R2-01,BOR,0.5,345.126812,0.317677,38,blink
R2-01,BOR,0.5,345.707898,0.719485,86,extended
R2-01,BOR,0.5,346.641331,0.260434,31,blink
R2-01,BOR,0.5,347.140894,0.32026,38,blink
R2-01,BOR,0.5,351.956269,0.244204,29,blink
R2-01,BOR,0.5,353.59849,0.276525,33,blink
R2-01,BOR,0.5,358.472448,0.218631,26,blink
R2-01,BOR,0.5,361.954882,0.227233,27,blink
R2-01,BOR,0.5,364.77912,0.304212,36,blink
R2-01,BOR,0.5,368.744722,0.243649,29,blink
R2-01,BOR,0.5,371.854333,0.208385,25,blink
R2-01,BOR,0.5,375.135245,0.175213,21,blink
R2-01,BOR,0.5,375.376644,0.216912,26,blink
R2-01,BOR,0.5,376.992249,0.243353,29,blink
R2-01,BOR,0.5,379.607781,0.286579,34,blink
R2-01,BOR,0.5,405.810384,0.243684,29,blink
R2-01,BOR,0.5,408.768376,0.233386,28,blink
R2-01,BOR,0.5,409.367043,0.284738,34,blink
R2-01,BOR,0.5,411.324564,0.294384,35,blink
R2-01,BOR,0.5,412.116742,1.301545,156,extended
R2-01,BOR,0.5,413.558868,0.325909,39,blink
R2-01,BOR,0.5,416.573242,0.243807,29,blink
R2-01,BOR,0.5,417.198096,0.219732,26,blink
R2-01,BOR,0.5,418.914328,0.144917,17,blink
R2-01,BOR,0.5,423.614632,0.226268,27,blink
R2-01,BOR,0.5,428.37031,0.252787,30,blink
R2-01,BOR,0.5,430.719714,0.277947,33,blink
R2-01,BOR,0.5,435.526796,0.236061,28,blink
R2-01,BOR,0.5,438.717987,0.269405,32,blink
R2-01,BOR,0.5,440.1257,1.210192,145,extended
R2-01,BOR,0.5,443.292571,0.276709,33,blink
R2-01,BOR,0.5,445.708591,0.235357,29,blink
R2-01,BOR,0.5,446.485623,0.184509,25,blink
R2-01,BOR,0.5,446.95956,0.15918,19,blink
R2-01,BOR,0.5,449.390913,0.393136,47,blink
R2-01,BOR,0.5,463.438389,0.22597,27,blink
R2-01,BOR,0.5,469.777614,0.202001,24,blink
R2-01,BOR,0.5,473.745186,0.049688,6,blink
R2-01,BOR,0.5,476.091537,0.244802,29,blink
R2-01,BOR,0.5,496.64471,0.277433,33,blink
R2-01,BOR,0.5,509.309815,0.060275,7,blink
R2-01,BOR,0.5,523.771195,0.244355,29,blink
R2-01,BOR,0.5,526.77042,0.219607,26,blink
R2-01,BOR,0.5,532.152359,0.178369,21,blink
R2-01,BOR,0.5,539.327436,0.242773,29,blink
R2-01,BOR,0.5,552.689482,0.227274,27,blink
R2-01,BOR,0.5,558.86475,0.318404,38,blink
R2-01,BOR,0.5,565.979192,0.300525,36,blink
R2-01,BOR,0.5,567.045161,0.448287,49,blink
R2-01,BOR,0.5,570.285139,0.293985,35,blink
R2-01,BOR,0.5,577.508551,0.193272,23,blink
R2-01,BOR,0.5,583.297789,0.25141,30,blink
R2-01,BOR,0.5,593.936653,0.568437,68,extended
R2-01,BOR,0.5,594.871384,0.342839,41,blink
R2-01,BOR,0.5,595.665759,0.483499,58,blink
R2-01,BOR,0.5,596.711725,0.35247,42,blink
R2-01,BOR,0.5,601.169369,0.335213,40,blink
R2-01,BOR,0.5,615.331332,0.261346,31,blink
R2-01,BOR,0.5,619.615955,0.075745,9,blink
R2-01,BOR,0.5,621.09662,0.31944,38,blink
R2-01,BOR,0.5,624.888315,0.351731,42,blink
R2-01,BOR,0.5,626.660427,0.386821,50,blink
R2-01,BOR,0.5,632.494576,0.360372,43,blink
R2-01,BOR,0.5,635.376231,0.369251,44,blink
R2-01,BOR,0.5,641.957927,0.161503,19,blink
R2-01,BOR,0.5,644.157475,0.411314,49,blink
R2-01,BOR,0.5,651.030592,0.360713,43,blink
R2-01,BOR,0.5,659.361806,0.452277,54,blink
R2-01,BOR,0.5,662.487074,0.284908,34,blink
R2-01,BOR,0.5,664.153532,0.31001,37,blink
R2-01,BOR,0.5,665.220464,8.7824,1054,extended
R2-01,BOR,0.5,674.209947,0.509183,61,extended
R2-01,BOR,0.5,675.816104,0.394269,47,blink
R2-01,BOR,0.5,679.166187,0.343659,41,blink
R2-01,BOR,0.5,680.982579,0.226798,27,blink
R2-01,BOR,0.5,681.714622,0.452376,54,blink
R2-01,BOR,0.5,683.273642,17.50525,2101,extended
R2-01,BOR,0.5,701.335809,4.458878,535,extended
R2-01,BOR,0.5,705.826604,0.201335,24,blink
R2-01,BOR,0.5,706.551108,0.226898,27,blink
R2-01,BOR,0.5,707.117661,0.235068,28,blink
R2-01,BOR,0.5,707.501504,1.174309,141,extended
R2-01,BOR,0.5,709.350654,9.21608,1106,extended
R2-01,BOR,0.5,718.956158,0.285059,34,blink
R2-01,BOR,0.5,719.607054,0.308695,37,blink
R2-01,BOR,0.5,721.954335,0.211612,25,blink
R2-01,BOR,0.5,722.579142,0.294507,35,blink
R2-01,BOR,0.5,723.129064,0.211722,25,blink
R2-01,BOR,0.5,727.805237,0.267226,32,blink
R2-01,BOR,0.5,731.543576,0.219948,26,blink
R2-01,BOR,0.5,736.660076,0.152211,18,blink
R2-01,BOR,0.5,737.883677,0.277704,33,blink
R2-01,BOR,0.5,745.373421,0.335988,40,blink
R2-01,BOR,0.5,750.665191,0.0923749999999,11,blink
R2-01,BOR,0.5,752.821487,0.252552,30,blink
R2-01,BOR,0.5,755.372779,0.301414,36,blink
R2-01,BOR,0.5,756.79797,0.367158,44,blink
R2-01,BOR,0.5,758.079573,4.176168,501,extended
R2-01,BOR,0.5,762.513151,0.284136,34,blink
R2-01,BOR,0.5,763.361676,0.301228,36,blink
R2-01,BOR,0.5,763.99459,0.185404,22,blink
R2-01,BOR,0.5,768.259949,0.208304,24,blink
R2-01,BOR,0.5,775.590785,0.260196,31,blink
R2-01,BOR,0.5,778.573517,0.27777,33,blink
R2-01,BOR,0.5,780.606175,15.699226,1884,extended
R2-01,BOR,0.5,799.445149,0.308941,37,blink
R2-01,BOR,0.5,800.759908,0.826927,99,extended
R2-01,BOR,0.5,802.025738,0.144736,17,blink
R2-01,BOR,0.5,803.41748,0.519008,62,extended
R2-01,BOR,0.5,807.816157,0.217576,26,blink
R2-01,BOR,0.5,808.840848,7.352028,882,extended
R2-01,BOR,0.5,816.864359,0.227275,27,blink
R2-01,BOR,0.5,818.981598,0.417606,50,blink
R2-01,BOR,0.5,820.464875,0.250599,30,blink
R2-01,BOR,0.5,821.288307,0.201019,24,blink
R2-01,BOR,0.5,821.829178,0.993781,119,extended
R2-01,BOR,0.5,822.896715,0.301396,36,blink
R2-01,BOR,0.5,823.913749,0.250667,30,blink
R2-01,BOR,0.5,828.452763,0.235611,28,blink
R2-01,BOR,0.5,829.877279,0.252552,30,blink
R2-01,BOR,0.5,833.003426,0.350959,42,blink
R2-01,BOR,0.5,833.751737,0.269211,32,blink
R2-01,BOR,0.5,834.424077,0.321469,40,blink
R2-01,BOR,0.5,835.299045,0.29649,36,blink
R2-01,BOR,0.5,837.844312,0.249105,30,blink
R2-01,BOR,0.5,838.634091,2.251559,270,extended
R2-01,BOR,0.5,841.257495,0.261303,31,blink
R2-01,BOR,0.5,841.817607,13.231346,1588,extended
R2-01,BOR,0.5,855.923743,0.474274,57,blink
R2-01,BOR,0.5,859.664364,0.0749450000001,9,blink
R2-01,BOR,0.5,860.414363,0.215115,26,blink
R2-01,BOR,0.5,860.720179,0.284336,34,blink
R2-01,BOR,0.5,866.02783,0.22507,27,blink
R2-01,BOR,0.5,867.368798,8.182434,982,extended
R2-01,BOR,0.5,875.82479,0.376799,45,blink
R2-01,BOR,0.5,878.323108,0.294505,35,blink
R2-01,BOR,0.5,883.096915,0.193953,23,blink
R2-01,BOR,0.5,888.396875,0.210275,25,blink
R2-01,BOR,0.5,893.555018,0.217445,26,blink
R2-01,BOR,0.5,895.918651,0.251708,30,blink
R2-01,BOR,0.5,905.117618,0.251819,30,blink
R2-01,BOR,0.5,907.523988,1.201474,144,extended
R2-01,BOR,0.5,911.650402,0.43334,52,blink
R2-01,BOR,0.5,920.921958,0.243478,29,blink
R2-01,BOR,0.5,926.338249,0.234154,28,blink
R2-01,BOR,0.5,933.768612,0.226834,27,blink
R2-01,BOR,0.5,934.735016,0.584209,70,extended
R2-01,BOR,0.5,957.394826,0.21924,26,blink
R2-01,BOR,0.5,960.33675,0.268143,32,blink
R2-01,BOR,0.5,962.537072,0.125859,15,blink
R2-01,BOR,0.5,964.186324,0.442194,53,blink
R2-01,BOR,0.5,964.885986,0.476699,57,blink
R2-01,BOR,0.5,968.917921,0.242104,29,blink
R2-01,BOR,0.5,977.514696,0.194553,23,blink
R2-01,BOR,0.5,985.371027,0.169602,20,blink
R2-01,BOR,0.5,989.129323,0.235435,28,blink
R2-01,BOR,0.5,996.077386,0.260713,31,blink
R2-01,BOR,0.5,1000.556637,0.263252,34,blink
R2-01,BOR,0.5,1007.042953,0.209167,25,blink
R2-01,BOR,0.5,1011.553838,0.271788,34,blink
R2-01,BOR,0.5,1018.723227,0.175806,21,blink
R2-01,BOR,0.5,120.001457,0.008329,1,blink
R2-01,BOR,0.5,120.383436,0.367222,44,blink
R2-01,BOR,0.5,123.731958,0.326673,39,blink
R2-01,BOR,0.5,126.082139,0.325356,39,blink
R2-01,BOR,0.5,128.788912,0.309829,37,blink
R2-01,BOR,0.5,129.379775,0.302164,36,blink
R2-01,BOR,0.5,131.087136,0.302348,36,blink
R2-01,BOR,0.5,133.053378,0.169369,20,blink
R2-01,BOR,0.5,148.918249,0.22584,27,blink
R2-01,BOR,0.5,155.257154,0.185429,22,blink
R2-01,BOR,0.5,162.313793,0.276961,33,blink
R2-01,BOR,0.5,166.737491,0.152075,18,blink
R2-01,BOR,0.5,179.589301,0.205196,25,blink
R2-01,BOR,0.5,187.782472,0.258719,31,blink
R2-01,BOR,0.5,189.48066,0.201759,26,blink
R2-01,BOR,0.5,192.772751,0.301486,36,blink
R2-01,BOR,0.5,200.48108,0.249817,30,blink
R2-01,BOR,0.5,204.92884,0.092948,11,blink
R2-01,BOR,0.5,211.478895,0.297989,36,blink
R2-01,BOR,0.5,215.499175,0.294351,35,blink
R2-01,BOR,0.5,226.580292,0.217578,26,blink
R2-01,BOR,0.5,239.285651,0.205693,24,blink
R2-01,BOR,0.5,244.70208,0.375775,45,blink
R2-01,BOR,0.5,253.556187,0.260819,36,blink
R2-01,BOR,0.5,259.014123,0.251241,30,blink
R2-01,BOR,0.5,264.636748,0.252627,30,blink
R2-01,BOR,0.5,271.694506,0.144206,17,blink
R2-01,BOR,0.5,279.541591,0.277368,34,blink
R2-01,BOR,0.5,285.782476,0.185367,22,blink
R2-01,BOR,0.5,286.731186,0.236353,28,blink
R2-01,BOR,0.5,288.064131,0.827299,99,extended
R2-01,BOR,0.5,289.064684,0.559745,67,extended
R2-01,BOR,0.5,290.498104,3.87543,465,extended
R2-01,BOR,0.5,294.574191,0.34824,45,blink
R2-01,BOR,0.5,295.0217,0.493098,59,blink
R2-01,BOR,0.5,296.146599,1.200445,144,extended
R2-01,BOR,0.5,298.253198,0.252855,30,blink
R2-01,BOR,0.5,303.669202,0.318475,38,blink
R2-01,BOR,0.5,308.175693,0.195138,23,blink
R2-01,BOR,0.5,308.826962,0.36782,44,blink
R2-01,BOR,0.5,315.316694,0.260216,31,blink
R2-01,BOR,0.5,316.299717,0.834525,100,extended
R2-01,BOR,0.5,317.274118,1.109928,133,extended
R2-01,BOR,0.5,318.564761,0.768015,92,extended
R2-01,BOR,0.5,319.906105,1.467772,176,extended
R2-01,BOR,0.5,322.080941,0.415739,48,blink
R2-01,BOR,0.5,324.090195,0.176172,21,blink
R2-01,BOR,0.5,325.414375,0.325985,39,blink
R2-01,BOR,0.5,344.324912,0.269331,32,blink
R2-01,BOR,0.5,345.126812,0.317676,38,blink
R2-01,BOR,0.5,345.707898,0.719484,86,extended
R2-01,BOR,0.5,346.641331,0.260433,31,blink
R2-01,BOR,0.5,347.140894,0.320259,38,blink
R2-01,BOR,0.5,351.956269,0.244203,29,blink
R2-01,BOR,0.5,353.59849,0.276524,33,blink
R2-01,BOR,0.5,358.472448,0.21863,26,blink
R2-01,BOR,0.5,361.954882,0.227232,27,blink
R2-01,BOR,0.5,364.77912,0.304211,36,blink
R2-01,BOR,0.5,368.744722,0.243648,29,blink
R2-01,BOR,0.5,371.854333,0.208384,25,blink
R2-01,BOR,0.5,375.135245,0.175212,21,blink
R2-01,BOR,0.5,375.376644,0.216911,26,blink
R2-01,BOR,0.5,376.992249,0.243352,29,blink
R2-01,BOR,0.5,379.607781,0.286578,34,blink
R2-01,BOR,0.5,405.810384,0.243683,29,blink
R2-01,BOR,0.5,408.768376,0.233385,28,blink
R2-01,BOR,0.5,409.367043,0.284737,34,blink
R2-01,BOR,0.5,411.324564,0.294383,35,blink
R2-01,BOR,0.5,412.116742,1.301544,156,extended
R2-01,BOR,0.5,413.558868,0.325908,39,blink
R2-01,BOR,0.5,416.573242,0.243806,29,blink
R2-01,BOR,0.5,417.198096,0.219731,26,blink
R2-01,BOR,0.5,418.914328,0.144916,17,blink
R2-01,BOR,0.5,423.614632,0.226267,27,blink
R2-01,BOR,0.5,428.37031,0.252786,30,blink
R2-01,BOR,0.5,430.719714,0.277946,33,blink
R2-01,BOR,0.5,435.526796,0.23606,28,blink
R2-01,BOR,0.5,438.717987,0.269404,32,blink
R2-01,BOR,0.5,440.1257,1.210191,145,extended
R2-01,BOR,0.5,443.292571,0.276708,33,blink
R2-01,BOR,0.5,445.708591,0.235356,29,blink
R2-01,BOR,0.5,446.485623,0.184508,25,blink
R2-01,BOR,0.5,446.95956,0.159179,19,blink
R2-01,BOR,0.5,449.390913,0.393135,47,blink
R2-01,BOR,0.5,463.438389,0.225969,27,blink
R2-01,BOR,0.5,469.777614,0.202,24,blink
R2-01,BOR,0.5,473.745186,0.049687,6,blink
R2-01,BOR,0.5,476.091537,0.244801,29,blink
R2-01,BOR,0.5,496.64471,0.277432,33,blink
R2-01,BOR,0.5,509.309815,0.060274,7,blink
R2-01,BOR,0.5,523.771195,0.244354,29,blink
R2-01,BOR,0.5,526.77042,0.219606,26,blink
R2-01,BOR,0.5,532.152359,0.178368,21,blink
R2-01,BOR,0.5,539.327436,0.242772,29,blink
R2-01,BOR,0.5,552.689482,0.227273,27,blink
R2-01,BOR,0.5,558.86475,0.318403,38,blink
R2-01,BOR,0.5,565.979192,0.300524,36,blink
R2-01,BOR,0.5,567.045161,0.448286,49,blink
R2-01,BOR,0.5,570.285139,0.293984,35,blink
R2-01,BOR,0.5,577.508551,0.193271,23,blink
R2-01,BOR,0.5,583.297789,0.251409,30,blink
R2-01,BOR,0.5,593.936653,0.568436,68,extended
R2-01,BOR,0.5,594.871384,0.342838,41,blink
R2-01,BOR,0.5,595.665759,0.483498,58,blink
R2-01,BOR,0.5,596.711725,0.352469,42,blink
R2-01,BOR,0.5,601.169369,0.335212,40,blink
R2-01,BOR,0.5,615.331332,0.261345,31,blink
R2-01,BOR,0.5,619.615955,0.075744,9,blink
R2-01,BOR,0.5,621.09662,0.319439,38,blink
R2-01,BOR,0.5,624.888315,0.35173,42,blink
R2-01,BOR,0.5,626.660427,0.38682,50,blink
R2-01,BOR,0.5,632.494576,0.360371,43,blink
R2-01,BOR,0.5,635.376231,0.36925,44,blink
R2-01,BOR,0.5,641.957927,0.161502,19,blink
R2-01,BOR,0.5,644.157475,0.411313,49,blink
R2-01,BOR,0.5,651.030592,0.360712,43,blink
R2-01,BOR,0.5,659.361806,0.452276,54,blink
R2-01,BOR,0.5,662.487074,0.284907,34,blink
R2-01,BOR,0.5,664.153532,0.310009,37,blink
R2-01,BOR,0.5,665.220464,8.782399,1054,extended
R2-01,BOR,0.5,674.209947,0.509182,61,extended
R2-01,BOR,0.5,675.816104,0.394268,47,blink
R2-01,BOR,0.5,679.166187,0.343658,41,blink
R2-01,BOR,0.5,680.982579,0.226797,27,blink
R2-01,BOR,0.5,681.714622,0.452375,54,blink
R2-01,BOR,0.5,683.273642,17.505249,2101,extended
R2-01,BOR,0.5,701.335809,4.458877,535,extended
R2-01,BOR,0.5,705.826604,0.201334,24,blink
R2-01,BOR,0.5,706.551108,0.226897,27,blink
R2-01,BOR,0.5,707.117661,0.235067,28,blink
R2-01,BOR,0.5,707.501504,1.174308,141,extended
R2-01,BOR,0.5,709.350654,9.216079,1106,extended
R2-01,BOR,0.5,718.956158,0.285058,34,blink
R2-01,BOR,0.5,719.607054,0.308694,37,blink
R2-01,BOR,0.5,721.954335,0.211611,25,blink
R2-01,BOR,0.5,722.579142,0.294506,35,blink
R2-01,BOR,0.5,723.129064,0.211721,25,blink
R2-01,BOR,0.5,727.805237,0.267225,32,blink
R2-01,BOR,0.5,731.543576,0.219947,26,blink
R2-01,BOR,0.5,736.660076,0.15221,18,blink
R2-01,BOR,0.5,737.883677,0.277703,33,blink
R2-01,BOR,0.5,745.373421,0.335987,40,blink
R2-01,BOR,0.5,750.665191,0.0923739999999,11,blink
R2-01,BOR,0.5,752.821487,0.252551,30,blink
R2-01,BOR,0.5,755.372779,0.301413,36,blink
R2-01,BOR,0.5,756.79797,0.367157,44,blink
R2-01,BOR,0.5,758.079573,4.176167,501,extended
R2-01,BOR,0.5,762.513151,0.284135,34,blink
R2-01,BOR,0.5,763.361676,0.301227,36,blink
R2-01,BOR,0.5,763.99459,0.185403,22,blink
R2-01,BOR,0.5,768.259949,0.208303,24,blink
R2-01,BOR,0.5,775.590785,0.260195,31,blink
R2-01,BOR,0.5,778.573517,0.277769,33,blink
R2-01,BOR,0.5,780.606175,15.699225,1884,extended
R2-01,BOR,0.5,799.445149,0.30894,37,blink
R2-01,BOR,0.5,800.759908,0.826926,99,extended
R2-01,BOR,0.5,802.025738,0.144735,17,blink
R2-01,BOR,0.5,803.41748,0.519007,62,extended
R2-01,BOR,0.5,807.816157,0.217575,26,blink
R2-01,BOR,0.5,808.840848,7.352027,882,extended
R2-01,BOR,0.5,816.864359,0.227274,27,blink
R2-01,BOR,0.5,818.981598,0.417605,50,blink
R2-01,BOR,0.5,820.464875,0.250598,30,blink
R2-01,BOR,0.5,821.288307,0.201018,24,blink
R2-01,BOR,0.5,821.829178,0.99378,119,extended
R2-01,BOR,0.5,822.896715,0.301395,36,blink
R2-01,BOR,0.5,823.913749,0.250666,30,blink
R2-01,BOR,0.5,828.452763,0.23561,28,blink
R2-01,BOR,0.5,829.877279,0.252551,30,blink
R2-01,BOR,0.5,833.003426,0.350958,42,blink
R2-01,BOR,0.5,833.751737,0.26921,32,blink
R2-01,BOR,0.5,834.424077,0.321468,40,blink
R2-01,BOR,0.5,835.299045,0.296489,36,blink
R2-01,BOR,0.5,837.844312,0.249104,30,blink
R2-01,BOR,0.5,838.634091,2.251558,270,extended
R2-01,BOR,0.5,841.257495,0.261302,31,blink
R2-01,BOR,0.5,841.817607,13.231345,1588,extended
R2-01,BOR,0.5,855.923743,0.474273,57,blink
R2-01,BOR,0.5,859.664364,0.0749440000001,9,blink
R2-01,BOR,0.5,860.414363,0.215114,26,blink
R2-01,BOR,0.5,860.720179,0.284335,34,blink
R2-01,BOR,0.5,866.02783,0.225069,27,blink
R2-01,BOR,0.5,867.368798,8.182433,982,extended
R2-01,BOR,0.5,875.82479,0.376798,45,blink
R2-01,BOR,0.5,878.323108,0.294504,35,blink
R2-01,BOR,0.5,883.096915,0.193952,23,blink
R2-01,BOR,0.5,888.396875,0.210274,25,blink
R2-01,BOR,0.5,893.555018,0.217444,26,blink
R2-01,BOR,0.5,895.918651,0.251707,30,blink
R2-01,BOR,0.5,905.117618,0.165763,20,blink
R2-01,CLC,0.5,1.096303,0.253084,30,blink
R2-01,CLC,0.5,4.996244,0.177304,21,blink
R2-01,CLC,0.5,12.2184,0.269261,32,blink
R2-01,CLC,0.5,39.446093,0.218348,26,blink
R2-01,CLC,0.5,51.759432,0.468418,56,blink
R2-01,CLC,0.5,94.873409,0.136844,14,blink
R2-01,CLC,0.5,97.398461,0.259993,31,blink
R2-01,CLC,0.5,177.569421,0.243211,29,blink
R2-01,CLC,0.5,186.517029,0.268507,32,blink
R2-01,CLC,0.5,209.561046,0.34327,41,blink
R2-01,CLC,0.5,214.485832,0.358773,43,blink
R2-01,CLC,0.5,267.437613,0.243817,29,blink
R2-01,CLC,0.5,269.412837,0.168566,20,blink
R2-01,CLC,0.5,274.512079,0.401338,48,blink
R2-01,CLC,0.5,284.092339,0.226947,27,blink
R2-01,CLC,0.5,292.206835,0.27692,33,blink
R2-01,CLC,0.5,300.054883,0.310203,37,blink
R2-01,CLC,0.5,307.443826,0.294367,35,blink
R2-01,CLC,0.5,308.18742,0.092949,11,blink
R2-01,CLC,0.5,309.694258,0.326835,39,blink
R2-01,CLC,0.5,310.842973,0.393853,47,blink
R2-01,CLC,0.5,311.502914,0.28443,34,blink
R2-01,CLC,0.5,314.658589,0.294176,35,blink
R2-01,CLC,0.5,320.807032,0.269278,32,blink
R2-01,CLC,0.5,322.782211,0.326979,39,blink
R2-01,CLC,0.5,329.246916,0.317059,33,blink
R2-01,CLC,0.5,335.494988,0.211346,25,blink
R2-01,CLC,0.5,335.821018,0.309935,37,blink
R2-01,CLC,0.5,338.661774,0.802036,96,extended
R2-01,CLC,0.5,339.652912,0.293783,35,blink
R2-01,CLC,0.5,344.767629,0.278193,33,blink
R2-01,CLC,0.5,346.563199,0.314854,41,blink
R2-01,CLC,0.5,362.256364,0.243442,29,blink
R2-01,CLC,0.5,372.75324,0.293249,35,blink
R2-01,CLC,0.5,375.635836,0.285307,34,blink
R2-01,CLC,0.5,388.657598,0.226832,27,blink
R2-01,CLC,0.5,402.812419,0.309871,37,blink
R2-01,CLC,0.5,435.989779,0.074572,11,blink
R2-01,CLC,0.5,441.244361,0.218618,26,blink
R2-01,CLC,0.5,449.817451,0.251649,30,blink
R2-01,CLC,0.5,465.539749,0.258293,31,blink
R2-01,CLC,0.5,473.377929,0.301436,36,blink
R2-01,CLC,0.5,508.403372,0.131238,15,blink
R2-01,CLC,0.5,525.6658,0.159303,19,blink
R2-01,CLC,0.5,586.756396,0.234987,25,blink
R2-01,CLC,0.5,593.982631,0.150375,19,blink
R2-01,CLC,0.5,600.120985,0.176923,21,blink
R2-01,CLC,0.5,600.894516,0.211466,25,blink
R2-01,CLC,0.5,601.944374,0.228068,27,blink
R2-01,CLC,0.5,602.563083,0.368015,44,blink
R2-01,CLC,0.5,603.004982,0.34952,45,blink
R2-01,CLC,0.5,603.604336,0.051192,6,blink
R2-01,CLC,0.5,603.760507,0.169935,20,blink
R2-01,CLC,0.5,606.076564,0.227978,27,blink
R2-01,CLC,0.5,608.160464,0.21858,26,blink
R2-01,CLC,0.5,612.924946,0.244557,29,blink
R2-01,CLC,0.5,617.006401,0.328253,42,blink
R2-01,CLC,0.5,619.216118,0.260196,31,blink
R2-01,CLC,0.5,624.106428,0.193548,23,blink
R2-01,CLC,0.5,626.24056,0.108321,13,blink
R2-01,CLC,0.5,626.797472,0.292764,35,blink
R2-01,CLC,0.5,628.513052,0.260707,31,blink
R2-01,CLC,0.5,634.311766,0.28514,34,blink
R2-01,CLC,0.5,640.651747,0.363465,39,blink
R2-01,CLC,0.5,651.282709,0.26005,31,blink
R2-01,CLC,0.5,659.064202,0.401471,48,blink
R2-01,CLC,0.5,665.313478,0.267572,32,blink
R2-01,CLC,0.5,667.096624,0.284056,34,blink
R2-01,CLC,0.5,678.425944,0.218874,26,blink
R2-01,CLC,0.5,686.991167,0.059366,7,blink
R2-01,CLC,0.5,687.990285,0.251405,30,blink
R2-01,CLC,0.5,688.664882,0.376642,45,blink
R2-01,CLC,0.5,690.905078,0.228114,27,blink
R2-01,CLC,0.5,696.49707,0.267584,35,blink
R2-01,CLC,0.5,701.804347,0.292722,35,blink
R2-01,CLC,0.5,707.269428,0.258931,31,blink
R2-01,CLC,0.5,717.166427,0.329161,36,blink
R2-01,CLC,0.5,734.485459,0.153483,23,blink
R2-01,CLC,0.5,751.815123,0.169269,20,blink
R2-01,CLC,0.5,766.353702,0.218993,26,blink
R2-01,CLC,0.5,774.475497,0.23583,33,blink
R2-01,CLC,0.5,775.543735,0.11764,14,blink
R2-01,CLC,0.5,777.525761,0.293834,35,blink
