subject,stimulus,bin,pct_of_episode,openness
S08,BOR,55,55.5,0.173913043478
S08,BOR,56,56.5,1
S08,BOR,57,57.5,0.869565217391
S08,BOR,58,58.5,0.565217391304
S08,BOR,59,59.5,0.913043478261
S08,BOR,60,60.5,1
S08,BOR,61,61.5,1
S08,BOR,62,62.5,0.708333333333
S08,BOR,63,63.5,0.739130434783
S08,BOR,64,64.5,0.608695652174
S08,BOR,65,65.5,0.826086956522
S08,BOR,66,66.5,0.739130434783
S08,BOR,67,67.5,0.695652173913
S08,BOR,68,68.5,0.434782608696
S08,BOR,69,69.5,0.0434782608696
S08,BOR,70,70.5,0
S08,BOR,71,71.5,0.217391304348
S08,BOR,72,72.5,0.826086956522
S08,BOR,73,73.5,0
S08,BOR,74,74.5,0
S08,BOR,75,75.5,0
S08,BOR,76,76.5,0
S08,BOR,77,77.5,0
S08,BOR,78,78.5,0
S08,BOR,79,79.5,0
S08,BOR,80,80.5,0
S08,BOR,81,81.5,0
S08,BOR,82,82.5,0
S08,BOR,83,83.5,0
S08,BOR,84,84.5,0
S08,BOR,85,85.5,0
S08,BOR,86,86.5,0
S08,BOR,87,87.5,0
S08,BOR,88,88.5,0
S08,BOR,89,89.5,0.521739130435
S08,BOR,90,90.5,0.173913043478
S08,BOR,91,91.5,0
S08,BOR,92,92.5,0
S08,BOR,93,93.5,0
S08,BOR,94,94.5,0
S08,BOR,95,95.5,0
S08,BOR,96,96.5,0
S08,BOR,97,97.5,0
S08,BOR,98,98.5,0
S08,BOR,99,99.5,0
R2-01,BOR,0,0.5,0.94597887896
R2-01,BOR,1,1.5,0.975629569456
R2-01,BOR,2,2.5,1
R2-01,BOR,3,3.5,1
R2-01,BOR,4,4.5,0.974817221771
R2-01,BOR,5,5.5,0.893495934959
R2-01,BOR,6,6.5,0.971161657189
R2-01,BOR,7,7.5,0.983346872461
R2-01,BOR,8,8.5,0.938211382114
R2-01,BOR,9,9.5,0.942323314379
R2-01,BOR,10,10.5,0.967506092608
R2-01,BOR,11,11.5,0.905284552846
R2-01,BOR,12,12.5,0.822908204712
R2-01,BOR,13,13.5,1
R2-01,BOR,14,14.5,0.976441917141
R2-01,BOR,15,15.5,0.950040617384
R2-01,BOR,16,16.5,0.981707317073
R2-01,BOR,17,17.5,0.977642276423
R2-01,BOR,18,18.5,0.912337662338
R2-01,BOR,19,19.5,0.964634146341
R2-01,BOR,20,20.5,0.967506092608
R2-01,BOR,21,21.5,0.968189233279
R2-01,BOR,22,22.5,0.967611336032
R2-01,BOR,23,23.5,0.9358245329
R2-01,BOR,24,24.5,0.95938261576
R2-01,BOR,25,25.5,0.942276422764
R2-01,BOR,26,26.5,0.985377741673
R2-01,BOR,27,27.5,0.924796747967
R2-01,BOR,28,28.5,0.27863525589
R2-01,BOR,29,29.5,0.939480097482
R2-01,BOR,30,30.5,0.776198212835
R2-01,BOR,31,31.5,0.480894308943
R2-01,BOR,32,32.5,0.5
R2-01,BOR,33,33.5,0.527642276423
R2-01,BOR,34,34.5,0.924857839155
R2-01,BOR,35,35.5,0.918765231519
R2-01,BOR,36,36.5,0.904471544715
R2-01,BOR,37,37.5,0.971161657189
R2-01,BOR,38,38.5,1
R2-01,BOR,39,39.5,0.917546709992
R2-01,BOR,40,40.5,0.748984565394
R2-01,BOR,41,41.5,0.950406504065
R2-01,BOR,42,42.5,0.847278635256
R2-01,BOR,43,43.5,0.826563769293
R2-01,BOR,44,44.5,1
R2-01,BOR,45,45.5,0.958164094232
R2-01,BOR,46,46.5,0.966260162602
R2-01,BOR,47,47.5,1
R2-01,BOR,48,48.5,0.971974004874
R2-01,BOR,49,49.5,0.980487804878
R2-01,BOR,50,50.5,1
R2-01,BOR,51,51.5,0.937043054427
R2-01,BOR,52,52.5,0.975203252033
R2-01,BOR,53,53.5,0.966639544345
R2-01,BOR,54,54.5,0.96796431468
R2-01,BOR,55,55.5,0.89837398374
R2-01,BOR,56,56.5,0.940292445167
R2-01,BOR,57,57.5,0.942276422764
R2-01,BOR,58,58.5,0.841592201462
R2-01,BOR,59,59.5,0.999187652315
R2-01,BOR,60,60.5,0.894800974817
R2-01,BOR,61,61.5,0.888211382114
R2-01,BOR,62,62.5,0.935012185215
R2-01,BOR,63,63.5,0.963850528026
R2-01,BOR,64,64.5,0.772948822096
R2-01,BOR,65,65.5,0.172764227642
R2-01,BOR,66,66.5,0.534930950447
R2-01,BOR,67,67.5,0
R2-01,BOR,68,68.5,0.144597887896
R2-01,BOR,69,69.5,0.0609260763607
R2-01,BOR,70,70.5,0.770325203252
R2-01,BOR,71,71.5,0.924857839155
R2-01,BOR,72,72.5,0.961788617886
R2-01,BOR,73,73.5,0.824126726239
R2-01,BOR,74,74.5,0.548780487805
R2-01,BOR,75,75.5,0.935418359058
R2-01,BOR,76,76.5,0.134443541836
R2-01,BOR,77,77.5,0.303818034119
R2-01,BOR,78,78.5,0.707723577236
R2-01,BOR,79,79.5,0.330625507717
R2-01,BOR,80,80.5,0.74512195122
R2-01,BOR,81,81.5,0.646628757108
R2-01,BOR,82,82.5,0.0641754670999
R2-01,BOR,83,83.5,0.366666666667
R2-01,BOR,84,84.5,0.57270511779
R2-01,BOR,85,85.5,0.534930950447
R2-01,BOR,86,86.5,0.956504065041
R2-01,BOR,87,87.5,0.951665312754
R2-01,BOR,88,88.5,0.813566206336
R2-01,BOR,89,89.5,0.974796747967
R2-01,BOR,90,90.5,0.976848090983
R2-01,BOR,91,91.5,0.597887896019
R2-01,BOR,92,92.5,0.5
R2-01,BOR,93,93.5,0.782696994314
R2-01,BOR,94,94.5,0.878048780488
R2-01,BOR,95,95.5,0.980503655565
R2-01,BOR,96,96.5,0.958570268075
R2-01,BOR,97,97.5,0.944308943089
R2-01,BOR,98,98.5,0.950852965069
R2-01,BOR,99,99.5,0.981722177092
R2-02,BOR,0,0.5,1
R2-02,BOR,1,1.5,0.768192968111
R2-02,BOR,2,2.5,0.983646770237
R2-02,BOR,3,3.5,0.978740801308
R2-02,BOR,4,4.5,0.837009803922
R2-02,BOR,5,5.5,0.964022894522
R2-02,BOR,6,6.5,0.974652493868
R2-02,BOR,7,7.5,0.983660130719
R2-02,BOR,8,8.5,0.945625511038
R2-02,BOR,9,9.5,0.872035977105
R2-02,BOR,10,10.5,0.887980376124
R2-02,BOR,11,11.5,1
R2-02,BOR,12,12.5,0.932951757972
R2-02,BOR,13,13.5,0.955437448896
R2-02,BOR,14,14.5,1
R2-02,BOR,15,15.5,1
R2-02,BOR,16,16.5,1
R2-02,BOR,17,17.5,1
R2-02,BOR,18,18.5,0.946852003271
R2-02,BOR,19,19.5,0.879901960784
R2-02,BOR,20,20.5,0.91864268193
R2-02,BOR,21,21.5,0.816026165168
R2-02,BOR,22,22.5,0.843826655765
R2-02,BOR,23,23.5,0.817213114754
R2-02,BOR,24,24.5,0.658516707416
R2-02,BOR,25,25.5,1
R2-02,BOR,26,26.5,0.998773507768
R2-02,BOR,27,27.5,0.983660130719
R2-02,BOR,28,28.5,0.80417007359
R2-02,BOR,29,29.5,0.928045789043
R2-02,BOR,30,30.5,0.963235294118
R2-02,BOR,31,31.5,0.823793949305
R2-02,BOR,32,32.5,0.585176085176
R2-02,BOR,33,33.5,0.776326530612
R2-02,BOR,34,34.5,0.77818627451
R2-02,BOR,35,35.5,0.769419460343
R2-02,BOR,36,36.5,0.878986099755
R2-02,BOR,37,37.5,0.45584627964
R2-02,BOR,38,38.5,0.993055555556
R2-02,BOR,39,39.5,0.971381847915
R2-02,BOR,40,40.5,0.946443172527
R2-02,BOR,41,41.5,0.765522875817
R2-02,BOR,42,42.5,0.753066230581
R2-02,BOR,43,43.5,0.934587080948
R2-02,BOR,44,44.5,0.930498773508
R2-02,BOR,45,45.5,0.87244480785
R2-02,BOR,46,46.5,0.613562091503
R2-02,BOR,47,47.5,0.869582992641
R2-02,BOR,48,48.5,0.880621422731
R2-02,BOR,49,49.5,0.648692810458
R2-02,BOR,50,50.5,0.757563368765
R2-02,BOR,51,51.5,0.73589533933
R2-02,BOR,52,52.5,0.935866013072
R2-02,BOR,53,53.5,0.760673234811
R2-02,BOR,54,54.5,0.976791530945
R2-02,BOR,55,55.5,0.762469337694
R2-02,BOR,56,56.5,0.395424836601
R2-02,BOR,57,57.5,0.962796402289
R2-02,BOR,58,58.5,0.697874080131
R2-02,BOR,59,59.5,0.946443172527
R2-02,BOR,60,60.5,0.370506535948
R2-02,BOR,61,61.5,0.828699918234
R2-02,BOR,62,62.5,0.76206050695
R2-02,BOR,63,63.5,0.495094031071
R2-02,BOR,64,64.5,0.672526573998
R2-02,BOR,65,65.5,0.921568627451
R2-02,BOR,66,66.5,0.979950900164
R2-02,BOR,67,67.5,0.978349673203
R2-02,BOR,68,68.5,0.856209150327
R2-02,BOR,69,69.5,0
R2-02,BOR,70,70.5,0
R2-02,BOR,71,71.5,0.154129190515
R2-02,BOR,72,72.5,0.672526573998
R2-02,BOR,73,73.5,0.333333333333
R2-02,BOR,74,74.5,0.275960752249
R2-02,BOR,75,75.5,0.457072771872
R2-02,BOR,76,76.5,0.735702614379
R2-02,BOR,77,77.5,0.976696647588
R2-02,BOR,78,78.5,0.101798855274
R2-02,BOR,79,79.5,0
R2-02,BOR,80,80.5,0
R2-02,BOR,81,81.5,0.464431725266
R2-02,BOR,82,82.5,0.162714636141
R2-02,BOR,83,83.5,0.711774325429
R2-02,BOR,84,84.5,0.223447712418
R2-02,BOR,85,85.5,0.3413736713
R2-02,BOR,86,86.5,0.520441537204
R2-02,BOR,87,87.5,0.0968137254902
R2-02,BOR,88,88.5,0.327473426002
R2-02,BOR,89,89.5,0.995094031071
R2-02,BOR,90,90.5,0.696647587899
R2-02,BOR,91,91.5,0.674570727719
R2-02,BOR,92,92.5,0.863562091503
R2-02,BOR,93,93.5,0.979149632052
R2-02,BOR,94,94.5,0.957072771872
R2-02,BOR,95,95.5,0.968137254902
R2-02,BOR,96,96.5,1
R2-02,BOR,97,97.5,0.981602616517
R2-02,BOR,98,98.5,1
R2-02,BOR,99,99.5,0.978758169935
R2-03,BOR,0,0.5,0.939233278956
R2-03,BOR,1,1.5,0.91306122449
R2-03,BOR,2,2.5,0.923265306122
R2-03,BOR,3,3.5,0.97387755102
R2-03,BOR,4,4.5,0.911428571429
R2-03,BOR,5,5.5,0.841632653061
R2-03,BOR,6,6.5,0.887030995106
R2-03,BOR,7,7.5,0.855102040816
R2-03,BOR,8,8.5,0.870612244898
R2-03,BOR,9,9.5,0.916734693878
R2-03,BOR,10,10.5,0.944081632653
R2-03,BOR,11,11.5,0.923548650859
R2-03,BOR,12,12.5,0.91164495114
R2-03,BOR,13,13.5,0.782040816327
R2-03,BOR,14,14.5,0.819591836735
R2-03,BOR,15,15.5,0.859183673469
R2-03,BOR,16,16.5,0.867947669665
R2-03,BOR,17,17.5,0.836185819071
R2-03,BOR,18,18.5,0.922104404568
R2-03,BOR,19,19.5,0.897142857143
R2-03,BOR,20,20.5,0.933469387755
R2-03,BOR,21,21.5,0.848979591837
R2-03,BOR,22,22.5,0.948937908497
R2-03,BOR,23,23.5,0.910685154976
R2-03,BOR,24,24.5,0.858482871126
R2-03,BOR,25,25.5,0.960408163265
R2-03,BOR,26,26.5,0.867755102041
R2-03,BOR,27,27.5,0.822422258592
R2-03,BOR,28,28.5,0.930374592834
R2-03,BOR,29,29.5,0.880505709625
R2-03,BOR,30,30.5,0.748366013072
R2-03,BOR,31,31.5,0.827895595432
R2-03,BOR,32,32.5,0.836734693878
R2-03,BOR,33,33.5,0.917483660131
R2-03,BOR,34,34.5,0.977959183673
R2-03,BOR,35,35.5,0.860114192496
R2-03,BOR,36,36.5,0.894285714286
R2-03,BOR,37,37.5,0.900816326531
R2-03,BOR,38,38.5,0.784897959184
R2-03,BOR,39,39.5,0.940816326531
R2-03,BOR,40,40.5,0.87643207856
R2-03,BOR,41,41.5,0.904800650936
R2-03,BOR,42,42.5,0.964897959184
R2-03,BOR,43,43.5,1
R2-03,BOR,44,44.5,0.877142857143
R2-03,BOR,45,45.5,0.88693877551
R2-03,BOR,46,46.5,0.916326530612
R2-03,BOR,47,47.5,0.943311582382
R2-03,BOR,48,48.5,0.92
R2-03,BOR,49,49.5,0.839591836735
R2-03,BOR,50,50.5,0.919183673469
R2-03,BOR,51,51.5,0.998364677024
R2-03,BOR,52,52.5,0.963673469388
R2-03,BOR,53,53.5,0.940048939641
R2-03,BOR,54,54.5,0.921095666394
R2-03,BOR,55,55.5,0.922982885086
R2-03,BOR,56,56.5,0.933660933661
R2-03,BOR,57,57.5,0.911310008137
R2-03,BOR,58,58.5,0.946530612245
R2-03,BOR,59,59.5,0.938367346939
R2-03,BOR,60,60.5,0.900897226754
R2-03,BOR,61,61.5,0.86612244898
R2-03,BOR,62,62.5,0.801224489796
R2-03,BOR,63,63.5,0.820408163265
R2-03,BOR,64,64.5,0.901224489796
R2-03,BOR,65,65.5,0.831158238173
R2-03,BOR,66,66.5,0.804897959184
R2-03,BOR,67,67.5,0.971020408163
R2-03,BOR,68,68.5,0.907346938776
R2-03,BOR,69,69.5,0.853996737357
R2-03,BOR,70,70.5,0.854285714286
R2-03,BOR,71,71.5,0.875102040816
R2-03,BOR,72,72.5,0.868163265306
R2-03,BOR,73,73.5,0.829795918367
R2-03,BOR,74,74.5,0.925714285714
R2-03,BOR,75,75.5,0.92
R2-03,BOR,76,76.5,0.990212071778
R2-03,BOR,77,77.5,0.902857142857
R2-03,BOR,78,78.5,0.897142857143
R2-03,BOR,79,79.5,0.907755102041
R2-03,BOR,80,80.5,0.912101390025
R2-03,BOR,81,81.5,0.871941272431
R2-03,BOR,82,82.5,0.850448247759
R2-03,BOR,83,83.5,0.858312858313
R2-03,BOR,84,84.5,0.80065093572
R2-03,BOR,85,85.5,0.81941031941
R2-03,BOR,86,86.5,0.834283387622
R2-03,BOR,87,87.5,0.879591836735
R2-03,BOR,88,88.5,0.863784665579
R2-03,BOR,89,89.5,0.840816326531
R2-03,BOR,90,90.5,0.915918367347
R2-03,BOR,91,91.5,0.771020408163
R2-03,BOR,92,92.5,0.913469387755
R2-03,BOR,93,93.5,0.918367346939
R2-03,BOR,94,94.5,0.870717781403
R2-03,BOR,95,95.5,0.735918367347
R2-03,BOR,96,96.5,0.756734693878
R2-03,BOR,97,97.5,0.76759410802
R2-03,BOR,98,98.5,0.771986970684
R2-03,BOR,99,99.5,0.789151712887
R2-04,BOR,0,0.5,0.979046836483
R2-04,BOR,1,1.5,0.981907894737
R2-04,BOR,2,2.5,0.97695473251
R2-04,BOR,3,3.5,0.965488907149
R2-04,BOR,4,4.5,0.880032867707
R2-04,BOR,5,5.5,0.901315789474
R2-04,BOR,6,6.5,1
R2-04,BOR,7,7.5,1
R2-04,BOR,8,8.5,0.916118421053
R2-04,BOR,9,9.5,0.981085526316
R2-04,BOR,10,10.5,0.980674342105
R2-04,BOR,11,11.5,0.882087099425
R2-04,BOR,12,12.5,0.888569078947
R2-04,BOR,13,13.5,0.861019736842
R2-04,BOR,14,14.5,0.877467105263
R2-04,BOR,15,15.5,0.780838815789
R2-04,BOR,16,16.5,0.976581758422
R2-04,BOR,17,17.5,1
R2-04,BOR,18,18.5,0.977366255144
R2-04,BOR,19,19.5,0.954396055875
R2-04,BOR,20,20.5,0.9296875
R2-04,BOR,21,21.5,0.953536184211
R2-04,BOR,22,22.5,0.946589975349
R2-04,BOR,23,23.5,1
R2-04,BOR,24,24.5,0.950246710526
R2-04,BOR,25,25.5,0.974422442244
R2-04,BOR,26,26.5,0.975
R2-04,BOR,27,27.5,1
R2-04,BOR,28,28.5,0.923171733772
R2-04,BOR,29,29.5,0.742598684211
R2-04,BOR,30,30.5,0.903371710526
R2-04,BOR,31,31.5,0.8203125
R2-04,BOR,32,32.5,0.940378289474
R2-04,BOR,33,33.5,0.971651602301
R2-04,BOR,34,34.5,0.948190789474
R2-04,BOR,35,35.5,0.978618421053
R2-04,BOR,36,36.5,0.963404605263
R2-04,BOR,37,37.5,0.978618421053
R2-04,BOR,38,38.5,0.913651315789
R2-04,BOR,39,39.5,0.935907970419
R2-04,BOR,40,40.5,0.848273026316
R2-04,BOR,41,41.5,1
R2-04,BOR,42,42.5,0.921463815789
R2-04,BOR,43,43.5,0.861019736842
R2-04,BOR,44,44.5,0.935032894737
R2-04,BOR,45,45.5,0.9811010682
R2-04,BOR,46,46.5,1
R2-04,BOR,47,47.5,0.977384868421
R2-04,BOR,48,48.5,0.979406919275
R2-04,BOR,49,49.5,0.943349753695
R2-04,BOR,50,50.5,0.801398026316
R2-04,BOR,51,51.5,0.911668036154
R2-04,BOR,52,52.5,0.953947368421
R2-04,BOR,53,53.5,0.817434210526
R2-04,BOR,54,54.5,0.947368421053
R2-04,BOR,55,55.5,0.990131578947
R2-04,BOR,56,56.5,0.921875
R2-04,BOR,57,57.5,0.966694078947
R2-04,BOR,58,58.5,0.870888157895
R2-04,BOR,59,59.5,0.852263374486
R2-04,BOR,60,60.5,0.770148026316
R2-04,BOR,61,61.5,0.857730263158
R2-04,BOR,62,62.5,0.95973705834
R2-04,BOR,63,63.5,0.930338004946
R2-04,BOR,64,64.5,0.712171052632
R2-04,BOR,65,65.5,0.730263157895
R2-04,BOR,66,66.5,0.849095394737
R2-04,BOR,67,67.5,0.919884963024
R2-04,BOR,68,68.5,0.969983552632
R2-04,BOR,69,69.5,0.974074074074
R2-04,BOR,70,70.5,1
R2-04,BOR,71,71.5,0.978171334432
R2-04,BOR,72,72.5,0.880345394737
R2-04,BOR,73,73.5,0.94905505341
R2-04,BOR,74,74.5,0.909539473684
R2-04,BOR,75,75.5,0.991365131579
R2-04,BOR,76,76.5,0.967516447368
R2-04,BOR,77,77.5,0.922760887428
R2-04,BOR,78,78.5,0.98024691358
R2-04,BOR,79,79.5,0.798685291701
R2-04,BOR,80,80.5,0.934210526316
R2-04,BOR,81,81.5,0.936677631579
R2-04,BOR,82,82.5,1
R2-04,BOR,83,83.5,0.951480263158
R2-04,BOR,84,84.5,0.846217105263
R2-04,BOR,85,85.5,0.699013157895
R2-04,BOR,86,86.5,0.972817133443
R2-04,BOR,87,87.5,0.961380443714
R2-04,BOR,88,88.5,0.954769736842
R2-04,BOR,89,89.5,0.965460526316
R2-04,BOR,90,90.5,0.62325390304
R2-04,BOR,91,91.5,0.9670781893
R2-04,BOR,92,92.5,0.889391447368
R2-04,BOR,93,93.5,0.918384171476
R2-04,BOR,94,94.5,0.969237079573
R2-04,BOR,95,95.5,0.834703947368
R2-04,BOR,96,96.5,0.925925925926
R2-04,BOR,97,97.5,0.862664473684
R2-04,BOR,98,98.5,0.974095394737
R2-04,BOR,99,99.5,0.990139687757
S01,CLC,0,0.5,1
S01,CLC,1,1.5,1
S01,CLC,2,2.5,1
S01,CLC,3,3.5,0.954545454545
S01,CLC,4,4.5,1
S01,CLC,5,5.5,1
S01,CLC,6,6.5,0.954545454545
S01,CLC,7,7.5,0.863636363636
S01,CLC,8,8.5,1
S01,CLC,9,9.5,0.909090909091
S01,CLC,10,10.5,1
S01,CLC,11,11.5,1
S01,CLC,12,12.5,1
S01,CLC,13,13.5,0.954545454545
S01,CLC,14,14.5,1
S01,CLC,15,15.5,0.952380952381
S01,CLC,16,16.5,1
S01,CLC,17,17.5,1
S01,CLC,18,18.5,0.863636363636
S01,CLC,19,19.5,1
S01,CLC,20,20.5,1
S01,CLC,21,21.5,1
S01,CLC,22,22.5,1
S01,CLC,23,23.5,1
S01,CLC,24,24.5,0.909090909091
S01,CLC,25,25.5,0.952380952381
S01,CLC,26,26.5,1
S01,CLC,27,27.5,1
S01,CLC,28,28.5,1
S01,CLC,29,29.5,0.714285714286
S01,CLC,30,30.5,0.954545454545
S01,CLC,31,31.5,1
S01,CLC,32,32.5,1
S01,CLC,33,33.5,1
S01,CLC,34,34.5,1
S01,CLC,35,35.5,1
S01,CLC,36,36.5,1
S01,CLC,37,37.5,1
S01,CLC,38,38.5,1
S01,CLC,39,39.5,1
S01,CLC,40,40.5,0.954545454545
S01,CLC,41,41.5,1
S01,CLC,42,42.5,1
S01,CLC,43,43.5,0.954545454545
S01,CLC,44,44.5,1
S01,CLC,45,45.5,0.954545454545
S01,CLC,46,46.5,1
S01,CLC,47,47.5,1
S01,CLC,48,48.5,1
S01,CLC,49,49.5,1
S01,CLC,50,50.5,0.954545454545
S01,CLC,51,51.5,0.952380952381
S01,CLC,52,52.5,1
S01,CLC,53,53.5,1
S01,CLC,54,54.5,0.954545454545
S01,CLC,55,55.5,0.909090909091
S01,CLC,56,56.5,1
S01,CLC,57,57.5,1
S01,CLC,58,58.5,0.954545454545
S01,CLC,59,59.5,0.863636363636
S01,CLC,60,60.5,0.952380952381
S01,CLC,61,61.5,0.954545454545
S01,CLC,62,62.5,0.954545454545
S01,CLC,63,63.5,0.863636363636
S01,CLC,64,64.5,0.863636363636
S01,CLC,65,65.5,1
S01,CLC,66,66.5,1
S01,CLC,67,67.5,1
S01,CLC,68,68.5,1
S01,CLC,69,69.5,0.954545454545
S01,CLC,70,70.5,0.857142857143
S01,CLC,71,71.5,0.863636363636
S01,CLC,72,72.5,0.863636363636
S01,CLC,73,73.5,0.904761904762
S01,CLC,74,74.5,0.954545454545
S01,CLC,75,75.5,1
S01,CLC,76,76.5,1
S01,CLC,77,77.5,0.857142857143
S01,CLC,78,78.5,0.636363636364
S01,CLC,79,79.5,0.954545454545
S01,CLC,80,80.5,0.909090909091
S01,CLC,81,81.5,1
S01,CLC,82,82.5,1
S01,CLC,83,83.5,0.818181818182
S01,CLC,84,84.5,0.909090909091
S01,CLC,85,85.5,0.909090909091
S01,CLC,86,86.5,0.761904761905
S01,CLC,87,87.5,0.909090909091
S01,CLC,88,88.5,1
S01,CLC,89,89.5,1
S01,CLC,90,90.5,0.954545454545
S01,CLC,91,91.5,1
S01,CLC,92,92.5,1
S01,CLC,93,93.5,1
S01,CLC,94,94.5,0.954545454545
S01,CLC,95,95.5,1
S01,CLC,96,96.5,0.952380952381
S01,CLC,97,97.5,0.954545454545
S01,CLC,98,98.5,0.954545454545
S01,CLC,99,99.5,0.545454545455
S02,CLC,0,0.5,0.964285714286
S02,CLC,1,1.5,1
S02,CLC,2,2.5,0.814814814815
S02,CLC,3,3.5,0.962962962963
S02,CLC,4,4.5,1
S02,CLC,5,5.5,0.962962962963
S02,CLC,6,6.5,0.888888888889
S02,CLC,7,7.5,1
S02,CLC,8,8.5,0.928571428571
S02,CLC,9,9.5,0.888888888889
S02,CLC,10,10.5,0.888888888889
S02,CLC,11,11.5,0.851851851852
S02,CLC,12,12.5,0.888888888889
S02,CLC,13,13.5,0.888888888889
S02,CLC,14,14.5,0.962962962963
S02,CLC,15,15.5,0.962962962963
S02,CLC,16,16.5,0.962962962963
S02,CLC,17,17.5,0.928571428571
S02,CLC,18,18.5,0.888888888889
S02,CLC,19,19.5,0.962962962963
S02,CLC,20,20.5,1
S02,CLC,21,21.5,0.962962962963
S02,CLC,22,22.5,1
S02,CLC,23,23.5,1
S02,CLC,24,24.5,0.892857142857
S02,CLC,25,25.5,0.888888888889
S02,CLC,26,26.5,0.851851851852
S02,CLC,27,27.5,0.703703703704
S02,CLC,28,28.5,0.777777777778
S02,CLC,29,29.5,0.814814814815
S02,CLC,30,30.5,0.607142857143
S02,CLC,31,31.5,0.851851851852
S02,CLC,32,32.5,0.925925925926
S02,CLC,33,33.5,1
S02,CLC,34,34.5,0.888888888889
S02,CLC,35,35.5,0.888888888889
S02,CLC,36,36.5,0.888888888889
S02,CLC,37,37.5,0.964285714286
S02,CLC,38,38.5,0.888888888889
S02,CLC,39,39.5,0.814814814815
S02,CLC,40,40.5,0.888888888889
S02,CLC,41,41.5,0.666666666667
S02,CLC,42,42.5,0.851851851852
S02,CLC,43,43.5,0.75
S02,CLC,44,44.5,0.740740740741
S02,CLC,45,45.5,0.703703703704
S02,CLC,46,46.5,0.555555555556
S02,CLC,47,47.5,0.814814814815
S02,CLC,48,48.5,0.925925925926
S02,CLC,49,49.5,0.62962962963
S02,CLC,50,50.5,0.703703703704
S02,CLC,51,51.5,0.821428571429
S02,CLC,52,52.5,0.666666666667
S02,CLC,53,53.5,0.888888888889
S02,CLC,54,54.5,0.777777777778
S02,CLC,55,55.5,0.814814814815
S02,CLC,56,56.5,0.888888888889
S02,CLC,57,57.5,0.703703703704
S02,CLC,58,58.5,0.892857142857
S02,CLC,59,59.5,0.925925925926
S02,CLC,60,60.5,0.481481481481
S02,CLC,61,61.5,0.481481481481
S02,CLC,62,62.5,0.62962962963
S02,CLC,63,63.5,0.642857142857
S02,CLC,64,64.5,0.518518518519
S02,CLC,65,65.5,0.888888888889
S02,CLC,66,66.5,0.740740740741
S02,CLC,67,67.5,0.851851851852
S02,CLC,68,68.5,0.925925925926
S02,CLC,69,69.5,0.642857142857
S02,CLC,70,70.5,0.518518518519
S02,CLC,71,71.5,0.851851851852
S02,CLC,72,72.5,0.555555555556
S02,CLC,73,73.5,0.740740740741
S02,CLC,74,74.5,0.703703703704
S02,CLC,75,75.5,0.75
S02,CLC,76,76.5,0.740740740741
S02,CLC,77,77.5,0.740740740741
S02,CLC,78,78.5,1
S02,CLC,79,79.5,0.814814814815
S02,CLC,80,80.5,0.62962962963
S02,CLC,81,81.5,0.642857142857
S02,CLC,82,82.5,0.851851851852
S02,CLC,83,83.5,0.925925925926
S02,CLC,84,84.5,0.814814814815
S02,CLC,85,85.5,0.666666666667
S02,CLC,86,86.5,0.407407407407
S02,CLC,87,87.5,0.666666666667
S02,CLC,88,88.5,0.392857142857
S02,CLC,89,89.5,0.703703703704
S02,CLC,90,90.5,0.777777777778
S02,CLC,91,91.5,0.407407407407
S02,CLC,92,92.5,0.703703703704
S02,CLC,93,93.5,0.740740740741
S02,CLC,94,94.5,0.678571428571
S02,CLC,95,95.5,0.666666666667
S02,CLC,96,96.5,0.592592592593
S02,CLC,97,97.5,0.740740740741
S02,CLC,98,98.5,0.555555555556
S02,CLC,99,99.5,0.964285714286
S03,CLC,0,0.5,0.958333333333
S03,CLC,1,1.5,0.88
S03,CLC,2,2.5,0.916666666667
S03,CLC,3,3.5,0.958333333333
S03,CLC,4,4.5,0.958333333333
S03,CLC,5,5.5,0.958333333333
S03,CLC,6,6.5,1
S03,CLC,7,7.5,0.958333333333
S03,CLC,8,8.5,1
S03,CLC,9,9.5,0.875
S03,CLC,10,10.5,0.791666666667
S03,CLC,11,11.5,1
S03,CLC,12,12.5,1
S03,CLC,13,13.5,0.958333333333
S03,CLC,14,14.5,0.958333333333
S03,CLC,15,15.5,0.833333333333
S03,CLC,16,16.5,0.958333333333
S03,CLC,17,17.5,0.958333333333
S03,CLC,18,18.5,1
S03,CLC,19,19.5,1
S03,CLC,20,20.5,1
S03,CLC,21,21.5,0.875
S03,CLC,22,22.5,0.958333333333
S03,CLC,23,23.5,0.958333333333
S03,CLC,24,24.5,1
S03,CLC,25,25.5,0.916666666667
S03,CLC,26,26.5,0.958333333333
S03,CLC,27,27.5,0.958333333333
S03,CLC,28,28.5,0.916666666667
S03,CLC,29,29.5,0.916666666667
S03,CLC,30,30.5,1
S03,CLC,31,31.5,0.833333333333
S03,CLC,32,32.5,0.958333333333
S03,CLC,33,33.5,0.875
S03,CLC,34,34.5,0.833333333333
S03,CLC,35,35.5,0.958333333333
S03,CLC,36,36.5,1
S03,CLC,37,37.5,0.875
S03,CLC,38,38.5,0.958333333333
S03,CLC,39,39.5,0.916666666667
S03,CLC,40,40.5,0.875
S03,CLC,41,41.5,0.875
S03,CLC,42,42.5,1
S03,CLC,43,43.5,1
S03,CLC,44,44.5,0.958333333333
S03,CLC,45,45.5,0.916666666667
S03,CLC,46,46.5,0.92
S03,CLC,47,47.5,1
S03,CLC,48,48.5,1
S03,CLC,49,49.5,1
