stimulus,round,channel,pct_of_episode,median,q1,q3,n_subjects
BOR,2,eye openness,20.5,0.989646084338,0.952861863561,1,4
BOR,2,eye openness,21.5,0.934894922826,0.89609774182,0.954330555724,4
BOR,2,eye openness,22.5,0.941690284952,0.927547412614,0.958540951204,4
BOR,2,eye openness,23.5,0.93432295052,0.918946978926,0.939476308669,4
BOR,2,eye openness,24.5,0.943267153717,0.909475621045,0.955384523648,4
BOR,2,eye openness,25.5,0.928141459744,0.841775067894,1,4
BOR,2,eye openness,26.5,0.89129979514,0.789955423308,0.943925702812,4
BOR,2,eye openness,27.5,0.910015060241,0.873399849398,0.946684577583,4
BOR,2,eye openness,28.5,0.967739138371,0.936132061895,0.982388287503,4
BOR,2,eye openness,29.5,0.983035392137,0.946434042323,0.995166793025,4
BOR,2,eye openness,30.5,0.893712652873,0.789402688867,0.905981086257,4
BOR,2,eye openness,31.5,0.80060437923,0.756629460412,0.858562826339,4
BOR,2,eye openness,32.5,0.898261084013,0.863793597542,0.932235289918,4
BOR,2,eye openness,33.5,0.860167369196,0.735784347889,0.901350244435,4
BOR,2,eye openness,34.5,0.75000063395,0.588518099548,0.904948760469,4
BOR,2,eye openness,35.5,0.855515363528,0.735665049378,0.925727372586,4
BOR,2,eye openness,36.5,0.900580507977,0.838120622014,0.940011751552,4
BOR,2,eye openness,37.5,0.891566265061,0.853148208581,0.946347891567,4
BOR,2,eye openness,38.5,0.905407355717,0.828941754603,0.931166893379,4
BOR,2,eye openness,39.5,0.870419042365,0.795355458367,0.940295678544,4
BOR,2,eye openness,40.5,0.957276834611,0.903360149272,0.980233433735,4
BOR,2,eye openness,41.5,0.85390059821,0.822742613056,0.895090978014,4
BOR,2,eye openness,42.5,0.936042136945,0.917878939888,0.963036117381,4
BOR,2,eye openness,43.5,0.927465500744,0.841020331325,0.931743227761,4
BOR,2,eye openness,44.5,0.834608016955,0.804685788609,0.871376421082,4
BOR,2,eye openness,45.5,0.956908899707,0.945984569299,0.968532203111,4
BOR,2,eye openness,46.5,0.914909638554,0.847734013559,0.970914909639,4
BOR,2,eye openness,47.5,0.950559387618,0.860299907236,0.971350217968,4
BOR,2,eye openness,48.5,0.919750208881,0.838807285412,0.985795454546,4
BOR,2,eye openness,49.5,0.963962089948,0.953608108356,0.97416630605,4
BOR,2,eye openness,50.5,0.89153203724,0.762837291453,0.985773288176,4
BOR,2,eye openness,51.5,0.894068915693,0.866361994573,0.924981674233,4
BOR,2,eye openness,52.5,0.929494473674,0.866666067027,0.959219554031,4
BOR,2,eye openness,53.5,0.858521659752,0.807323944866,0.925681039984,4
BOR,2,eye openness,54.5,0.93638036331,0.926707838497,0.949419384322,4
BOR,2,eye openness,55.5,0.889812882433,0.872437725904,0.926970832677,4
BOR,2,eye openness,56.5,0.915324428046,0.798800133248,0.944304872019,4
BOR,2,eye openness,57.5,0.980212897043,0.928593252808,0.99454898172,4
BOR,2,eye openness,58.5,0.805837498973,0.780549327672,0.839068900072,4
BOR,2,eye openness,59.5,0.916553748642,0.868126338752,0.950602460312,4
BOR,2,eye openness,60.5,0.861591218932,0.700831626212,0.910976011477,4
BOR,2,eye openness,61.5,0.917062766544,0.865493222892,0.949333425099,4
BOR,2,eye openness,62.5,0.919550516763,0.898274315769,0.938580854151,4
BOR,2,eye openness,63.5,0.831720246177,0.619233580973,0.955560198932,4
BOR,2,eye openness,64.5,0.837372597305,0.672903546002,0.927894184325,4
BOR,2,eye openness,65.5,0.879001090257,0.783996569668,0.90282208379,4
BOR,2,eye openness,66.5,0.846242973336,0.628691076554,0.918444739756,4
BOR,2,eye openness,67.5,0.875918608375,0.636873549173,0.936215273558,4
BOR,2,eye openness,68.5,0.535069223968,0.161681715576,0.923341380812,4
BOR,2,eye openness,69.5,0.644185807266,0.383477769405,0.832800941493,4
BOR,2,eye openness,70.5,0.943046531228,0.73419586035,0.956790110172,4
BOR,2,eye openness,71.5,0.905667033729,0.835608625761,0.921768965161,4
BOR,2,eye openness,72.5,0.814651990186,0.678488352367,0.84991836623,4
BOR,2,eye openness,73.5,0.738561159172,0.489419939918,0.916752951792,4
BOR,2,eye openness,74.5,0.895397030286,0.840554129767,0.928413117025,4
BOR,2,eye openness,75.5,0.804071762839,0.57420993228,0.859532283624,4
BOR,2,eye openness,76.5,0.759723647309,0.566401256833,0.945454545455,4
BOR,2,eye openness,77.5,0.631218054035,0.336031626506,0.851477120093,4
BOR,2,eye openness,78.5,0.736607179053,0.421027861446,0.918719904859,4
BOR,2,eye openness,79.5,0.869387224419,0.736835958393,0.90949774212,4
BOR,2,eye openness,80.5,0.588785398102,0.197051609372,0.942525805675,4
BOR,2,eye openness,81.5,0.84713078118,0.631055967663,0.924151019729,4
BOR,2,eye openness,82.5,0.683123675594,0.559925659864,0.715692878287,4
BOR,2,eye openness,83.5,0.653895634657,0.416720564538,0.885633635446,4
BOR,2,eye openness,84.5,0.86586903262,0.692449308605,0.960870368805,4
BOR,2,eye openness,85.5,0.877328712563,0.599596231494,0.955980170683,4
BOR,2,eye openness,86.5,0.874729148762,0.783697289157,0.933745345744,4
BOR,2,eye openness,87.5,0.863244558949,0.803386786778,0.896534359787,4
BOR,2,eye openness,88.5,0.869574591237,0.768299111487,0.915857902398,4
BOR,2,eye openness,89.5,0.900105218855,0.8088013316,0.906574705862,4
BOR,2,eye openness,90.5,0.8622939338,0.739607135912,0.917029304672,4
BOR,2,eye openness,91.5,0.932422153614,0.90349975686,0.95205597168,4
BOR,2,eye openness,92.5,0.931417685029,0.897949962751,0.966094455062,4
BOR,2,eye openness,93.5,0.897464859437,0.81514794889,0.971197289156,4
BOR,2,eye openness,94.5,0.960202966312,0.900441365461,0.974728828701,4
BOR,2,eye openness,95.5,0.96528956736,0.905727841595,0.982102272727,4
BOR,2,eye openness,96.5,0.864062954823,0.690235794379,0.948571390876,4
BOR,2,eye openness,97.5,0.134036144578,0,0.284527653317,4
BOR,2,eye openness,98.5,0,0,0,4
BOR,2,eye openness,99.5,0,0,0.135708870356,4
BOR,1,pupil dilation,0.5,3.219828,3.01595325829,3.65176087937,8
BOR,1,pupil dilation,1.5,3.288253725,3.10501717193,3.45228539773,8
BOR,1,pupil dilation,2.5,3.05684422727,3.00406509822,3.23207695809,8
BOR,1,pupil dilation,3.5,3.01456952381,2.92306803175,3.26008195655,8
BOR,1,pupil dilation,4.5,3.18000110119,2.86551500296,3.54483118478,8
BOR,1,pupil dilation,5.5,3.48639005128,3.35451331023,3.58479293212,8
BOR,1,pupil dilation,6.5,3.46489518342,3.22416512596,3.6491779899,8
BOR,1,pupil dilation,7.5,3.46825181061,2.94412958114,3.66447181845,8
BOR,1,pupil dilation,8.5,3.30530435417,3.07813573991,3.54061655952,8
BOR,1,pupil dilation,9.5,3.32153606793,3.2133902375,3.45102604922,8
BOR,1,pupil dilation,10.5,3.31751675384,3.12364295694,3.510262495,8
BOR,1,pupil dilation,11.5,3.06848414416,3.00302063756,3.43053970387,8
BOR,1,pupil dilation,12.5,3.16670295563,2.98130061161,3.43095864319,8
BOR,1,pupil dilation,13.5,3.3221287009,3.14771507312,3.44050880303,8
BOR,1,pupil dilation,14.5,3.33392165217,3.25255142143,3.39335944946,8
BOR,1,pupil dilation,15.5,3.1959707,3.168425225,3.23047780012,8
BOR,1,pupil dilation,16.5,3.174311625,2.90233317471,3.32044056479,8
BOR,1,pupil dilation,17.5,3.23211733333,3.05342838163,3.44348602918,8
BOR,1,pupil dilation,18.5,3.10984072,2.90339605909,3.39117478125,8
BOR,1,pupil dilation,19.5,3.36310134211,3.17693201919,3.58024661957,8
BOR,1,pupil dilation,20.5,3.63098364286,3.20201835277,3.73199939062,8
BOR,1,pupil dilation,21.5,3.52295912963,3.392889625,3.64717416667,8
BOR,1,pupil dilation,22.5,3.26293738636,3.099325,3.67473634511,8
BOR,1,pupil dilation,23.5,3.23885183333,2.88427202738,3.62281353572,8
BOR,1,pupil dilation,24.5,3.18335963629,3.1057907178,3.48655858438,8
BOR,1,pupil dilation,25.5,3.4862340625,3.18485123044,4.11375930555,8
BOR,1,pupil dilation,26.5,3.22733071875,3.16096565909,3.76893195652,8
BOR,1,pupil dilation,27.5,3.50953135,3.07790186335,3.63064675565,8
BOR,1,pupil dilation,28.5,3.20132831818,2.87846445942,3.81143362121,8
BOR,1,pupil dilation,29.5,3.05249573539,2.92565640313,3.38331068619,8
BOR,1,pupil dilation,30.5,3.38967194118,2.96507369048,3.41216870393,8
BOR,1,pupil dilation,31.5,3.11479572222,3.02646185682,3.4016845733,8
BOR,1,pupil dilation,32.5,3.2938136875,3.07240856398,3.53681461818,8
BOR,1,pupil dilation,33.5,3.34054388636,3.00245862836,3.53759761647,8
BOR,1,pupil dilation,34.5,3.016513875,3.00501434849,3.24480069298,8
BOR,1,pupil dilation,35.5,3.29303373684,3.13707549135,3.36518722728,8
BOR,1,pupil dilation,36.5,3.2624705,3.13923991944,3.31552033514,8
BOR,1,pupil dilation,37.5,3.26357436218,3.18515810417,3.3020395201,8
BOR,1,pupil dilation,38.5,3.097143375,2.9973529353,3.3323175573,8
BOR,1,pupil dilation,39.5,3.1044063589,2.80628639212,3.32685259634,8
BOR,1,pupil dilation,40.5,3.07218034875,2.84787035937,3.27018142864,8
BOR,1,pupil dilation,41.5,3.04538131776,2.90966091369,3.21286086126,8
BOR,1,pupil dilation,42.5,3.15342351495,2.73635410306,3.40436805349,8
BOR,1,pupil dilation,43.5,3.33556330769,2.87861210893,3.60297629037,8
BOR,1,pupil dilation,44.5,3.13183364583,2.81994206,3.49433053572,8
BOR,1,pupil dilation,45.5,2.96604465,2.8289062132,3.17892337829,8
BOR,1,pupil dilation,46.5,3.0993189125,2.93967077206,3.20161740625,8
BOR,1,pupil dilation,47.5,3.0570555,2.953944225,3.39604547024,8
BOR,1,pupil dilation,48.5,3.22148581579,3.04199219361,3.36313173214,8
BOR,1,pupil dilation,49.5,3.12502782524,2.97640534654,3.31006563286,8
BOR,1,pupil dilation,50.5,3.12969784782,2.90651354658,3.35241478804,8
BOR,1,pupil dilation,51.5,3.00253410606,2.79062627029,3.16206614917,8
BOR,1,pupil dilation,52.5,2.94577812636,2.85048674844,3.09949481473,8
BOR,1,pupil dilation,53.5,3.06207758824,2.86162158978,3.10982747222,8
BOR,1,pupil dilation,54.5,2.99637918637,2.78970296193,3.19601315543,8
BOR,1,pupil dilation,55.5,3.25835559091,3.12778387259,3.39380223712,8
BOR,1,pupil dilation,56.5,3.09853035714,3.0284696875,3.23593259091,8
BOR,1,pupil dilation,57.5,3.07440046875,2.92706623296,3.42102543238,8
BOR,1,pupil dilation,58.5,3.16955043182,3.01685367882,3.4264245032,8
BOR,1,pupil dilation,59.5,3.21563221429,3.00940587753,3.48715960715,8
BOR,1,pupil dilation,60.5,3.1597766875,2.95365046875,3.36093741304,8
BOR,1,pupil dilation,61.5,3.24989645652,3.1070108256,3.5083875625,8
BOR,1,pupil dilation,62.5,3.22878102632,2.96887189898,3.51626571826,8
BOR,1,pupil dilation,63.5,3.24521396875,3.02261940761,3.41706390937,8
BOR,1,pupil dilation,64.5,3.07860728571,2.98294418782,3.4954346057,8
BOR,1,pupil dilation,65.5,3.14027404762,2.96945758308,3.31858054728,8
BOR,1,pupil dilation,66.5,3.166339875,3.01913830114,3.31334298437,8
BOR,1,pupil dilation,67.5,3.05275513889,2.90828513068,3.42760457118,8
BOR,1,pupil dilation,68.5,3.21859405556,2.99122557663,3.34930344165,8
BOR,1,pupil dilation,69.5,3.11199146875,2.79555226777,3.49842504808,8
BOR,1,pupil dilation,70.5,2.8446851875,2.76955243182,2.93743472222,8
BOR,1,pupil dilation,71.5,3.03830817391,2.92641851253,3.58964175198,8
BOR,1,pupil dilation,72.5,3.08275504348,2.90794795982,3.48835287866,8
BOR,1,pupil dilation,73.5,3.13694977727,2.82713030114,3.30860254205,8
BOR,1,pupil dilation,74.5,3.10820744519,2.73507402131,3.1807827851,8
BOR,1,pupil dilation,75.5,3.21588812746,2.82314850781,3.31459271052,8
BOR,1,pupil dilation,76.5,3.06289838542,2.817369625,3.30174029797,8
BOR,1,pupil dilation,77.5,3.05236219353,2.86960839885,3.29070482434,8
BOR,1,pupil dilation,78.5,3.08071221923,2.93379765962,3.1291543,8
BOR,1,pupil dilation,79.5,3.06017189305,3.01505300568,3.41043628554,8
BOR,1,pupil dilation,80.5,3.43384677706,3.08275689773,3.56966875958,8
BOR,1,pupil dilation,81.5,3.17057283864,2.83584720627,3.46735926428,8
BOR,1,pupil dilation,82.5,3.0730896,2.9278888,3.33240636842,8
BOR,1,pupil dilation,83.5,3.19714885085,2.92739294886,3.38245482031,8
BOR,1,pupil dilation,84.5,3.15050332102,3.07202130114,3.67329089688,8
BOR,1,pupil dilation,85.5,3.34449600207,3.0677368755,3.49993335565,8
BOR,1,pupil dilation,86.5,3.33639901435,3.12521059425,3.45642869326,8
BOR,1,pupil dilation,87.5,3.05742782353,2.90055739205,3.47072629318,8
BOR,1,pupil dilation,88.5,3.0821347,2.95600041666,3.46530964131,8
BOR,1,pupil dilation,89.5,3.32954278125,3.22471454261,3.66655759722,8
BOR,1,pupil dilation,90.5,3.37501108249,3.08665701948,3.56092011397,8
BOR,1,pupil dilation,91.5,3.26445125,3.0433555,3.36961326598,8
BOR,1,pupil dilation,92.5,3.44659538462,3.05649907143,3.63369178572,8
BOR,1,pupil dilation,93.5,3.35776475,3.05409711363,3.54593990666,8
BOR,1,pupil dilation,94.5,3.323796,3.00003683992,3.50896685,8
BOR,1,pupil dilation,95.5,3.16470338889,3.04506136842,3.32920324561,8
BOR,1,pupil dilation,96.5,3.24439473529,2.948750525,3.50664646329,8
BOR,1,pupil dilation,97.5,3.03417016667,3.02295218988,3.44389681159,8
BOR,1,pupil dilation,98.5,3.21062336111,2.97379190585,3.51660244048,8
BOR,1,pupil dilation,99.5,3.06687922727,2.96900484524,3.42421463334,8
BOR,2,pupil dilation,0.5,4.05673799251,3.81884609178,4.40210900823,4
BOR,2,pupil dilation,1.5,4.23203928801,3.90477914401,4.36188103198,4
BOR,2,pupil dilation,2.5,3.79521659567,3.79521659567,3.79521659567,4
BOR,2,pupil dilation,3.5,4.53686428182,4.19777875585,4.55987837662,4
BOR,2,pupil dilation,4.5,3.42878315639,3.25845678992,3.58901550439,4
BOR,2,pupil dilation,5.5,3.53253709551,3.26566946884,3.68280388243,4
BOR,2,pupil dilation,6.5,3.5225468886,3.20107477941,3.76236557464,4
BOR,2,pupil dilation,7.5,3.4342100935,3.17120016218,3.73402083278,4
BOR,2,pupil dilation,8.5,3.47271805559,3.03403442719,3.87089456697,4
BOR,2,pupil dilation,9.5,3.3985383267,3.03205076846,3.81447124451,4
BOR,2,pupil dilation,10.5,3.38900514264,3.04109314689,3.79345602543,4
BOR,2,pupil dilation,11.5,3.39819770663,3.05008840988,3.79957820413,4
BOR,2,pupil dilation,12.5,3.10792600868,2.91345546785,3.3683080878,4
BOR,2,pupil dilation,13.5,3.07797662799,2.89830436332,3.35946585246,4
BOR,2,pupil dilation,14.5,3.59736250824,3.37552530626,3.66188767448,4
BOR,2,pupil dilation,15.5,3.33206609345,3.15964916859,3.48711509741,4
BOR,2,pupil dilation,16.5,3.36920074112,3.15832464246,3.58256203765,4
BOR,2,pupil dilation,17.5,3.87217200452,3.63138629868,4.15064444047,4
BOR,2,pupil dilation,18.5,3.81899594312,3.55148468668,4.24246200953,4
BOR,2,pupil dilation,19.5,3.91808336388,3.841884145,4.19355802151,4
BOR,2,pupil dilation,20.5,3.85735195196,3.72681408592,4.05511720765,4
BOR,2,pupil dilation,21.5,3.59454352032,3.25114538744,3.80819296693,4
BOR,2,pupil dilation,22.5,3.61258691278,3.34478033343,3.73015376845,4
BOR,2,pupil dilation,23.5,3.653473923,3.4736509638,3.72108681952,4
BOR,2,pupil dilation,24.5,3.47892036858,3.20068812221,3.69259527435,4
BOR,2,pupil dilation,25.5,3.37504707169,3.16608375655,3.55441301869,4
BOR,2,pupil dilation,26.5,3.47604280765,3.27885453017,3.73986776933,4
BOR,2,pupil dilation,27.5,3.59256644507,3.19046964899,4.03885210626,4
BOR,2,pupil dilation,28.5,3.89893045299,3.44699483886,4.30395443042,4
BOR,2,pupil dilation,29.5,3.96957181983,3.49130978764,4.37229972833,4
BOR,2,pupil dilation,30.5,3.74982700681,3.33382050528,4.07771173775,4
BOR,2,pupil dilation,31.5,3.5603427033,3.25354646615,3.90091481718,4
BOR,2,pupil dilation,32.5,3.65526937674,3.30763276994,3.96621241536,4
BOR,2,pupil dilation,33.5,3.69226512211,3.49683354857,3.95072538128,4
BOR,2,pupil dilation,34.5,3.9813263539,3.75992774426,4.00284096019,4
BOR,2,pupil dilation,35.5,3.53272238056,3.22801504168,3.76962510869,4
BOR,2,pupil dilation,36.5,3.63039448736,3.30118536976,3.95045480836,4
BOR,2,pupil dilation,37.5,4.15585253474,3.77499077499,4.40170682915,4
BOR,2,pupil dilation,38.5,3.34275524632,2.98730938996,3.65849094394,4
BOR,2,pupil dilation,39.5,3.34675513172,3.15918772894,3.57437733545,4
BOR,2,pupil dilation,40.5,3.59003243619,3.31140481404,3.94493210529,4
BOR,2,pupil dilation,41.5,3.39987891688,3.22637038151,3.64879595268,4
BOR,2,pupil dilation,42.5,3.51903228983,3.12141674491,3.82999019907,4
BOR,2,pupil dilation,43.5,3.48134924478,3.16659878879,3.78943747408,4
BOR,2,pupil dilation,44.5,3.50534368979,3.29111585504,3.82632723988,4
BOR,2,pupil dilation,45.5,3.62036497124,3.37718015737,3.63664201497,4
BOR,2,pupil dilation,46.5,3.51536221866,3.28177280159,3.55658281717,4
BOR,2,pupil dilation,47.5,3.2249983193,2.91993828725,3.41600564668,4
BOR,2,pupil dilation,48.5,3.24120248954,2.95561216816,3.4554659434,4
BOR,2,pupil dilation,49.5,3.2965882053,3.12914482354,3.32567276399,4
BOR,2,pupil dilation,50.5,3.30378193267,2.9962749845,3.49302692883,4
BOR,2,pupil dilation,51.5,3.51425024113,3.26041545736,3.68905893692,4
BOR,2,pupil dilation,52.5,3.45652519475,3.07510164245,3.75928509729,4
BOR,2,pupil dilation,53.5,3.4686426816,3.06944171474,3.75271757396,4
BOR,2,pupil dilation,54.5,3.40474450488,3.14659109186,3.5579151786,4
BOR,2,pupil dilation,55.5,3.33034417635,3.17930551585,3.47326976725,4
BOR,2,pupil dilation,56.5,3.30318035802,3.02042591817,3.50568308488,4
BOR,2,pupil dilation,57.5,3.4988517035,3.20489778759,3.66512236023,4
BOR,2,pupil dilation,58.5,3.42672170828,3.16000140851,3.72470120832,4
BOR,2,pupil dilation,59.5,3.57695856308,3.24047360682,3.76620502928,4
BOR,2,pupil dilation,60.5,3.59544008601,3.28050670269,3.71490613827,4
BOR,2,pupil dilation,61.5,3.28789212874,2.88064438345,3.66116168404,4
